experiment,warning_feature,feature_set,#best_hyperparameters,use_smote,model,target,metric,code(median),code+warning(median),code(mean),code+warning(mean),diff(median),diff(mean),wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,6,True,knn_classifier,PBU,recall,0.5711974110032363,0.56957928802589,0.5836030204962244,0.5798274002157496,-0.0016181229773463146,-0.003775620280474734,0.8286091444260443,0.19444444444444445,small
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,6,True,knn_classifier,PBU,auc,0.5279726580096755,0.5335913782635093,0.5283376095997284,0.5326111013181346,0.005618720253833809,0.004273491718406186,0.03125,-0.2222222222222222,small
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,7,True,logistic_regression,PBU,f1,0.6402877697841728,0.6511627906976744,0.6439614385481891,0.6487475240371691,0.010875020913501565,0.004786085488979963,0.109375,-0.10204081632653061,negligible
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,7,True,logistic_regression,PBU,precision,0.7206477732793523,0.7262357414448669,0.726991210367279,0.7330118240062461,0.005587968165514656,0.0060206136389671094,0.0390625,-0.30612244897959184,small
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,7,True,logistic_regression,PBU,recall,0.5760517799352751,0.5889967637540453,0.5792880258899676,0.5825242718446602,0.012944983818770184,0.003236245954692518,0.34375,0.061224489795918366,negligible
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,7,True,logistic_regression,PBU,auc,0.5325459780245609,0.5424554909219108,0.5415700659487016,0.5490219614492486,0.00990951289734987,0.007451895500547034,0.0546875,-0.30612244897959184,small
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,9,True,randomForest_classifier,PBU,f1,0.6596858638743455,0.6655405405405406,0.6641344504977921,0.6621052754247798,0.005854676666195102,-0.002029175073012257,0.58984375,-0.012345679012345678,negligible
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,9,True,randomForest_classifier,PBU,precision,0.7045454545454546,0.7074074074074074,0.704736388482268,0.7073137854752507,0.002861952861952788,0.00257739699298265,0.248046875,-0.25925925925925924,small
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,9,True,randomForest_classifier,PBU,recall,0.6181229773462783,0.6310679611650486,0.6281912980942107,0.6227975548363899,0.012944983818770295,-0.005393743257820827,0.8203125,0.1111111111111111,negligible
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,9,True,randomForest_classifier,PBU,auc,0.5122216346436336,0.5166088881054508,0.5129789581578759,0.5164459982633789,0.004387253461817231,0.0034670401055030275,0.28515625,-0.25925925925925924,small
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,3,True,mlp_classifier,PBU,f1,0.4253393665158371,0.6231884057971016,0.48631396129835514,0.5268598426917195,0.19784903928126446,0.04054588139336435,0.39463401306714063,0.0,negligible
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,3,True,mlp_classifier,PBU,precision,0.706766917293233,0.6966292134831461,0.7054432949065322,0.7003591190024815,-0.01013770381008694,-0.005084175904050747,0.9092753961392898,0.3333333333333333,medium
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,3,True,mlp_classifier,PBU,recall,0.3042071197411003,0.5566343042071198,0.41208198489751885,0.45307443365695793,0.25242718446601947,0.04099244875943908,0.39463401306714063,0.0,negligible
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,3,True,mlp_classifier,PBU,auc,0.5071684587813621,0.5016129032258064,0.511963426497183,0.5057530472478472,-0.005555555555555647,-0.006210379249335762,0.9092753961392898,0.2222222222222222,small
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,2,True,bayes_network,PBU,f1,0.5329057355967077,0.5058139534883721,0.5329057355967077,0.5058139534883721,-0.027091782108335627,-0.027091782108335627,1.0,1.0,large
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,2,True,bayes_network,PBU,precision,0.701483398736467,0.7251898641740908,0.701483398736467,0.7251898641740908,0.02370646543762378,0.02370646543762378,0.25,-0.5,large
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,2,True,bayes_network,PBU,recall,0.43042071197411,0.38834951456310673,0.43042071197411,0.38834951456310673,-0.04207119741100329,-0.04207119741100329,1.0,1.0,large
exp69-PBU-feature-set2-SMOTE,warnings_openjml,set2,2,True,bayes_network,PBU,auc,0.5043701157529821,0.5258363201911589,0.5043701157529821,0.5258363201911589,0.021466204438176817,0.021466204438176817,0.25,-0.5,large
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,3,True,SVC,PBU,f1,0.726698262243286,0.7385103011093502,0.7332842530719664,0.7438774434167104,0.01181203886606419,0.01059319034474393,0.125,-0.3333333333333333,medium
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,3,True,SVC,PBU,precision,0.7194719471947195,0.7203947368421053,0.7174601867918139,0.7212591470314583,0.0009227896473857911,0.0037989602396444333,0.375,-0.5555555555555556,large
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,3,True,SVC,PBU,recall,0.7443365695792881,0.7540453074433657,0.7508090614886731,0.7702265372168284,0.009708737864077666,0.01941747572815533,0.125,-0.3333333333333333,medium
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,3,True,SVC,PBU,auc,0.5379614940164914,0.5460984781714554,0.5371117900908136,0.5443377010008422,0.008136984154964,0.007225910910028666,0.375,-0.3333333333333333,medium
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,6,True,knn_classifier,PBU,f1,0.6337510636651968,0.6438842288121064,0.6364839835774568,0.6421649242831309,0.01013316514690954,0.005680940705674042,0.109375,-0.3888888888888889,medium
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,6,True,knn_classifier,PBU,precision,0.7150988330554894,0.72,0.7154044119184184,0.7189001081240617,0.004901166944510593,0.0034956962056432728,0.15625,-0.2222222222222222,small
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,6,True,knn_classifier,PBU,recall,0.5711974110032363,0.5825242718446602,0.5733549083063646,0.5803667745415318,0.01132686084142387,0.007011866235167252,0.109375,-0.4166666666666667,medium
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,6,True,knn_classifier,PBU,auc,0.5257589556769885,0.5320416397359813,0.525681591162818,0.5303446801287449,0.0062826840589927935,0.0046630889659269315,0.109375,-0.2222222222222222,small
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,7,True,logistic_regression,PBU,f1,0.6402877697841728,0.6608084358523726,0.6460247414983716,0.638775940021369,0.0205206660681998,-0.0072488014770026865,0.890625,0.14285714285714285,negligible
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,7,True,logistic_regression,PBU,precision,0.7206477732793523,0.7230769230769231,0.7292226387672475,0.7300214332457342,0.0024291497975708065,0.0007987944784867418,0.40625,-0.08163265306122448,negligible
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,7,True,logistic_regression,PBU,recall,0.5760517799352751,0.6051779935275081,0.5806749884419787,0.5691169671752195,0.029126213592232997,-0.0115580212667592,0.890625,0.1836734693877551,small
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,7,True,logistic_regression,PBU,auc,0.5325459780245609,0.5376961043539573,0.5443701577228811,0.5449363316629314,0.005150126329396376,0.0005661739400503185,0.46875,-0.061224489795918366,negligible
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,9,True,randomForest_classifier,PBU,f1,0.6700680272108843,0.6755852842809364,0.6694492945766056,0.6744920934394867,0.005517257070052128,0.005042798862881059,0.150390625,-0.24691358024691357,small
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,9,True,randomForest_classifier,PBU,precision,0.7058823529411765,0.7071428571428572,0.7054470721333194,0.707374735783078,0.0012605042016806678,0.0019276636497586042,0.326171875,-0.2716049382716049,small
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,9,True,randomForest_classifier,PBU,recall,0.6407766990291263,0.6407766990291263,0.6371808701905789,0.6447321107515283,0.0,0.007551240560949357,0.212890625,-0.2222222222222222,small
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,9,True,randomForest_classifier,PBU,auc,0.5150958732397125,0.5166558943925417,0.5141670638262683,0.5170604531319027,0.0015600211528291608,0.0028933893056344306,0.3671875,-0.2839506172839506,small
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,3,True,mlp_classifier,PBU,f1,0.4253393665158371,0.6828422876949739,0.48631396129835514,0.6589082081359502,0.2575029211791368,0.17259424683759506,0.25,-0.5555555555555556,large
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,3,True,mlp_classifier,PBU,precision,0.706766917293233,0.6949152542372882,0.7054432949065322,0.7076215246592175,-0.011851663055944872,0.0021782297526852235,0.625,0.3333333333333333,medium
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,3,True,mlp_classifier,PBU,recall,0.3042071197411003,0.6375404530744336,0.41208198489751885,0.6494066882416396,0.3333333333333333,0.23732470334412076,0.25,-0.5555555555555556,large
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,3,True,mlp_classifier,PBU,auc,0.5071684587813621,0.5,0.511963426497183,0.5165387051073637,-0.007168458781362075,0.0045752786101807,0.39463401306714063,0.2222222222222222,small
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,2,True,bayes_network,PBU,f1,0.5329057355967077,0.5434573182679119,0.5329057355967077,0.5434573182679119,0.010551582671204152,0.010551582671204152,0.25,-1.0,large
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,2,True,bayes_network,PBU,precision,0.701483398736467,0.7238399861058847,0.701483398736467,0.7238399861058847,0.022356587369417702,0.022356587369417702,0.25,-0.5,large
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,2,True,bayes_network,PBU,recall,0.43042071197411,0.43527508090614886,0.43042071197411,0.43527508090614886,0.004854368932038833,0.004854368932038833,0.5,0.0,negligible
exp70-PBU-feature-set2-SMOTE,warning_sum,set2,2,True,bayes_network,PBU,auc,0.5043701157529821,0.5270672973343518,0.5043701157529821,0.5270672973343518,0.022697181581369685,0.022697181581369685,0.25,-0.5,large
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,3,True,SVC,PBU,f1,0.7215815485996705,0.7530864197530865,0.7228776102169842,0.7384304693414752,0.03150487115341605,0.015552859124491003,0.125,-0.5555555555555556,large
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,3,True,SVC,PBU,precision,0.7333333333333333,0.7368421052631579,0.7322516663207178,0.7314201460167408,0.0035087719298245723,-0.0008315203039770402,0.625,-0.3333333333333333,medium
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,3,True,SVC,PBU,recall,0.7087378640776699,0.7734627831715211,0.7141316073354909,0.7475728155339806,0.06472491909385114,0.033441208198489725,0.25,-0.3333333333333333,medium
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,3,True,SVC,PBU,auc,0.5616644142820769,0.5619102179916564,0.5581973741765739,0.5588146581271912,0.00024580370957949516,0.0006172839506173311,0.625,-0.1111111111111111,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,knn_classifier,PBU,f1,0.6029962546816481,0.5954198473282443,0.6100420716658175,0.607495342257758,-0.0075764073534038134,-0.002546729408059445,0.90625,0.12,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,knn_classifier,PBU,precision,0.7161016949152542,0.7205240174672489,0.7216671336403374,0.7181291564369662,0.004422322551994706,-0.0035379772033712342,0.6875,0.12,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,knn_classifier,PBU,recall,0.5210355987055016,0.5048543689320388,0.5300970873786408,0.5281553398058252,-0.016181229773462813,-0.001941747572815622,0.6875,-0.04,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,5,True,knn_classifier,PBU,auc,0.5253314922537556,0.5299645494251523,0.5303306108858726,0.5263681767436396,0.004633057171396615,-0.003962434142233073,0.6875,0.12,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,8,True,logistic_regression,PBU,f1,0.6793905287746868,0.6733565765243771,0.6752070066005414,0.6712695430490325,-0.006033952250309671,-0.003937463551508924,0.90234375,0.3125,small
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,8,True,logistic_regression,PBU,precision,0.777281746031746,0.7747980806994177,0.7759045912220435,0.7774249880299489,-0.0024836653323283553,0.0015203968079053887,0.62890625,-0.03125,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,8,True,logistic_regression,PBU,recall,0.6035598705501618,0.5970873786407767,0.5978964401294499,0.5910194174757282,-0.006472491909385147,-0.006877022653721698,0.90234375,0.296875,small
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,8,True,logistic_regression,PBU,auc,0.6020104980707837,0.60043725639971,0.6012637836143918,0.6015598987406232,-0.001573241671073644,0.0002961151262313999,0.7265625,0.03125,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,10,True,randomForest_classifier,PBU,f1,0.6672433679354095,0.6655050995628946,0.6658394467272164,0.6649319327025178,-0.001738268372514895,-0.0009075140246985747,0.7216796875,0.02,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,10,True,randomForest_classifier,PBU,precision,0.7116509498428317,0.7107397236763066,0.7101253467474281,0.7117596117228507,-0.0009112261665251697,0.001634264975422628,0.5771484375,-0.02,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,10,True,randomForest_classifier,PBU,recall,0.6245954692556634,0.6181229773462783,0.6275080906148867,0.6249190938511326,-0.006472491909385147,-0.0025889967637540146,0.65234375,0.04,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,10,True,randomForest_classifier,PBU,auc,0.5227980492390858,0.5218290342166598,0.5208868519497816,0.522585933368588,-0.0009690150224259675,0.0016990814188064807,0.5771484375,-0.04,negligible
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,0,True,mlp_classifier,PBU,f1,nan,nan,nan,nan,nan,nan,nan,0,no data points
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,0,True,mlp_classifier,PBU,precision,nan,nan,nan,nan,nan,nan,nan,0,no data points
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,0,True,mlp_classifier,PBU,recall,nan,nan,nan,nan,nan,nan,nan,0,no data points
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,0,True,mlp_classifier,PBU,auc,nan,nan,nan,nan,nan,nan,nan,0,no data points
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,2,True,bayes_network,PBU,f1,0.5922412986526946,0.6066747328090341,0.5922412986526946,0.6066747328090341,0.014433434156339464,0.014433434156339464,0.25,-0.5,large
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,2,True,bayes_network,PBU,precision,0.7596597906403941,0.7529342723004695,0.7596597906403941,0.7529342723004695,-0.00672551833992463,-0.00672551833992463,0.75,0.5,large
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,2,True,bayes_network,PBU,recall,0.48543689320388345,0.5080906148867314,0.48543689320388345,0.5080906148867314,0.022653721682847905,0.022653721682847905,0.25,-0.75,large
exp71-PBU-feature-set3-SMOTE,warnings_checker_framework,set3,2,True,bayes_network,PBU,auc,0.5669482147403883,0.5635162661339288,0.5669482147403883,0.5635162661339288,-0.003431948606459456,-0.003431948606459456,0.75,0.5,large
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,3,True,SVC,PBU,f1,0.7403846153846153,0.7539936102236422,0.7320891943305736,0.7408803868507471,0.013608994839026889,0.008791192520173463,0.125,-0.5555555555555556,large
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,3,True,SVC,PBU,precision,0.7285223367697594,0.7299703264094956,0.7294331463666843,0.7298938699190348,0.0014479896397361358,0.0004607235523504949,0.625,-0.1111111111111111,negligible
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,3,True,SVC,PBU,recall,0.7475728155339806,0.7637540453074434,0.7357065803667746,0.7529665587918015,0.016181229773462813,0.01725997842502691,0.125,-0.3333333333333333,medium
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,3,True,SVC,PBU,auc,0.5532081790939538,0.560821239007384,0.5553786291138662,0.5578343811818164,0.007613059913430198,0.0024557520679502343,0.625,-0.1111111111111111,negligible
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,8,True,knn_classifier,PBU,f1,0.6153351888121499,0.6301277089783281,0.630384671470881,0.6399020810467488,0.014792520166178269,0.009517409575867886,0.00390625,-0.25,small
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,8,True,knn_classifier,PBU,precision,0.7158286252354049,0.7193526170798898,0.7187515085586109,0.7227067112405938,0.0035239918444849305,0.003955202681982906,0.09765625,-0.375,medium
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,8,True,knn_classifier,PBU,recall,0.5372168284789645,0.558252427184466,0.5655339805825244,0.5776699029126213,0.021035598705501535,0.012135922330096971,0.00390625,-0.21875,small
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,8,True,knn_classifier,PBU,auc,0.5244222143878411,0.5316430655933564,0.5286863211704567,0.5347446236559139,0.0072208512055153,0.006058302485457245,0.0546875,-0.40625,medium
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,7,True,logistic_regression,PBU,f1,0.683453237410072,0.6617375231053605,0.6816693053521545,0.6643495315725306,-0.02171571430471153,-0.017319773779623904,1.0,1.0,large
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,7,True,logistic_regression,PBU,precision,0.7777777777777778,0.7689075630252101,0.7766757786202139,0.7715040056264645,-0.008870214752567662,-0.0051717729937493795,1.0,0.5102040816326531,large
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,7,True,logistic_regression,PBU,recall,0.6116504854368932,0.5792880258899676,0.6074895977808599,0.583448913546001,-0.032362459546925515,-0.024040684234858833,1.0,0.8571428571428571,large
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,7,True,logistic_regression,PBU,auc,0.6055849344849875,0.592383022895979,0.6037697363450932,0.5938176939498991,-0.01320191158900852,-0.009952042395194094,1.0,0.8367346938775511,large
exp72-PBU-feature-set3-SMOTE,warnings_typestate_checker,set3,9,True,randomForest_classifier,PBU,f1,0.6643717728055077,0.6643717728055077,0.6673738675139658,0.6638407386528817,0.0,-0.003533128861084034,0.751953125,0.04938271604938271,negligible
