Experiment,use_SMOTE,metric,model,target,#best hyperparameters,wilcoxon_test(p-value),cliffs_delta,cliffs_delta_result
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_recall,logistic_regression,ABU50,5,0.446125243451826,0.0,negligible
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_auc,logistic_regression,ABU50,5,0.7508875732908306,0.0,negligible
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_f1,randomForest_classifier,ABU50,10,0.8125,0.18,small
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_precision,randomForest_classifier,ABU50,10,0.5,0.04,negligible
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_recall,randomForest_classifier,ABU50,10,0.9075708731008896,0.34,medium
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_auc,randomForest_classifier,ABU50,10,0.540593658362679,0.13,negligible
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_f1,mlp_classifier,ABU50,10,nan,-0.58,large
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_precision,mlp_classifier,ABU50,10,nan,1.0,large
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_recall,mlp_classifier,ABU50,10,0.0419921875,-0.57,large
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_auc,mlp_classifier,ABU50,10,0.3125,-0.1,negligible
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_f1,bayes_network,ABU50,2,1.0,0.5,large
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_precision,bayes_network,ABU50,2,1.0,1.0,large
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_recall,bayes_network,ABU50,2,1.0,0.5,large
exp34-ABU50-feature-set3-NO-SMOTE,False,diff_auc,bayes_network,ABU50,2,1.0,0.5,large
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_f1,SVC,ABU50,3,0.875,0.3333333333333333,medium
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_precision,SVC,ABU50,3,0.75,0.3333333333333333,medium
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_recall,SVC,ABU50,3,0.9092753961392898,0.6666666666666666,large
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_auc,SVC,ABU50,3,0.75,0.3333333333333333,medium
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_f1,knn_classifier,ABU50,7,0.109375,-0.42857142857142855,medium
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_precision,knn_classifier,ABU50,7,0.9453125,0.14285714285714285,negligible
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_recall,knn_classifier,ABU50,7,0.0234375,-0.5306122448979592,large
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_auc,knn_classifier,ABU50,7,0.53125,-0.061224489795918366,negligible
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_f1,logistic_regression,ABU50,5,0.9704708854547317,0.4,medium
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_precision,logistic_regression,ABU50,5,0.7918171610459174,0.12,negligible
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_recall,logistic_regression,ABU50,5,0.947970382735536,0.16,small
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_auc,logistic_regression,ABU50,5,0.9704708854547317,0.32,small
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_f1,randomForest_classifier,ABU50,10,0.919921875,0.3,small
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_precision,randomForest_classifier,ABU50,10,0.7216796875,0.02,negligible
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_recall,randomForest_classifier,ABU50,10,0.8623046875,0.33,medium
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_auc,randomForest_classifier,ABU50,10,0.8125,0.18,small
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_f1,mlp_classifier,ABU50,10,nan,0.18,small
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_precision,mlp_classifier,ABU50,10,nan,1.0,large
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_recall,mlp_classifier,ABU50,10,0.4609375,-0.02,negligible
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_auc,mlp_classifier,ABU50,10,0.5771484375,-0.24,small
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_f1,bayes_network,ABU50,2,1.0,0.5,large
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_precision,bayes_network,ABU50,2,0.25,-1.0,large
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_recall,bayes_network,ABU50,2,1.0,0.5,large
exp35-ABU50-feature-set3-NO-SMOTE,False,diff_auc,bayes_network,ABU50,2,0.25,-0.5,large
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_f1,SVC,ABU50,4,0.5,0.0,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_precision,SVC,ABU50,4,0.5,0.0,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_recall,SVC,ABU50,4,0.5,0.0,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_auc,SVC,ABU50,4,0.5,0.0,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,ABU50,3,0.5,0.0,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,ABU50,3,0.5,0.0,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,ABU50,3,0.5,0.0,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,ABU50,3,0.5,0.0,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,ABU50,5,0.4453729004660332,-0.04,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,ABU50,5,0.108183740128799,-0.2,small
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,ABU50,5,0.7602499389065233,0.12,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_auc,logistic_regression,ABU50,5,0.108183740128799,-0.16,small
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_f1,randomForest_classifier,ABU50,9,0.01648469062211005,-0.4691358024691358,medium
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_precision,randomForest_classifier,ABU50,9,0.09625878621823569,-0.2222222222222222,small
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_recall,randomForest_classifier,ABU50,9,0.07647636692206941,-0.32098765432098764,small
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_auc,randomForest_classifier,ABU50,9,0.04860054415311736,-0.2962962962962963,small
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_f1,mlp_classifier,ABU50,4,nan,0.125,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_precision,mlp_classifier,ABU50,4,nan,1.0,large
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_recall,mlp_classifier,ABU50,4,0.1875,-0.5,large
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_auc,mlp_classifier,ABU50,4,0.9012669633209907,0.25,small
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_f1,bayes_network,ABU50,2,0.5,0.0,negligible
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_precision,bayes_network,ABU50,2,1.0,0.5,large
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_recall,bayes_network,ABU50,2,0.18554668476134878,-0.25,small
exp36-ABU50-feature-set4-NO-SMOTE,False,diff_auc,bayes_network,ABU50,2,1.0,0.5,large
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_f1,SVC,ABU50,4,0.5,0.0,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_precision,SVC,ABU50,4,0.5,0.0,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_recall,SVC,ABU50,4,0.5,0.0,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_auc,SVC,ABU50,4,0.5,0.0,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,ABU50,5,0.7602499389065233,0.04,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,ABU50,5,0.23975006109347674,-0.12,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,ABU50,5,0.7602499389065233,0.04,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,ABU50,5,0.23975006109347674,-0.12,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,ABU50,6,0.8957935981579257,0.08333333333333333,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,ABU50,6,0.04674624184491785,-0.08333333333333333,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,ABU50,6,0.9445859415686044,0.19444444444444445,small
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_auc,logistic_regression,ABU50,6,0.029237630782826433,-0.1111111111111111,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_f1,randomForest_classifier,ABU50,9,0.751953125,0.08641975308641975,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_precision,randomForest_classifier,ABU50,9,0.544921875,0.012345679012345678,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_recall,randomForest_classifier,ABU50,9,0.6328125,0.024691358024691357,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_auc,randomForest_classifier,ABU50,9,0.5,0.07407407407407407,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_f1,mlp_classifier,ABU50,4,nan,0.125,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_precision,mlp_classifier,ABU50,4,nan,1.0,large
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_recall,mlp_classifier,ABU50,4,0.1875,-0.5,large
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_auc,mlp_classifier,ABU50,4,0.9012669633209907,0.25,small
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_f1,bayes_network,ABU50,2,0.75,0.0,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_precision,bayes_network,ABU50,2,0.5,0.0,negligible
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_recall,bayes_network,ABU50,2,1.0,0.5,large
exp37-ABU50-feature-set4-NO-SMOTE,False,diff_auc,bayes_network,ABU50,2,0.5,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_f1,SVC,ABU50,4,0.5,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_precision,SVC,ABU50,4,0.5,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_recall,SVC,ABU50,4,0.5,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_auc,SVC,ABU50,4,0.5,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,ABU50,3,0.5,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,ABU50,3,0.5,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,ABU50,3,0.5,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,ABU50,3,0.5,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,ABU50,6,0.54293582739929,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,ABU50,6,0.54293582739929,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,ABU50,6,0.5,0.027777777777777776,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_auc,logistic_regression,ABU50,6,0.54293582739929,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_f1,randomForest_classifier,ABU50,9,0.40627111709967584,-0.037037037037037035,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_precision,randomForest_classifier,ABU50,9,0.11786282556174882,-0.20987654320987653,small
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_recall,randomForest_classifier,ABU50,9,0.594053886738382,0.024691358024691357,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_auc,randomForest_classifier,ABU50,9,0.09606358431255951,-0.18518518518518517,small
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_f1,mlp_classifier,ABU50,4,nan,0.125,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_precision,mlp_classifier,ABU50,4,nan,1.0,large
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_recall,mlp_classifier,ABU50,4,0.1875,-0.5,large
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_auc,mlp_classifier,ABU50,4,0.5730383503564667,-0.125,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_f1,bayes_network,ABU50,2,0.75,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_precision,bayes_network,ABU50,2,0.75,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_recall,bayes_network,ABU50,2,0.75,0.0,negligible
exp38-ABU50-feature-set4-NO-SMOTE,False,diff_auc,bayes_network,ABU50,2,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_f1,SVC,ABU50,4,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_precision,SVC,ABU50,4,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_recall,SVC,ABU50,4,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_auc,SVC,ABU50,4,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,ABU50,3,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,ABU50,3,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,ABU50,3,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,ABU50,3,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,ABU50,5,0.7051807241867165,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,ABU50,5,0.7051807241867165,0.08,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,ABU50,5,0.70689315946343,0.16,small
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_auc,logistic_regression,ABU50,5,0.5,0.08,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_f1,randomForest_classifier,ABU50,9,0.1716262812180155,-0.2222222222222222,small
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_precision,randomForest_classifier,ABU50,9,0.004575844426325035,-0.2962962962962963,small
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_recall,randomForest_classifier,ABU50,9,0.360907365219754,-0.09876543209876543,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_auc,randomForest_classifier,ABU50,9,0.004545349007962527,-0.2716049382716049,small
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_f1,mlp_classifier,ABU50,4,nan,-0.5625,large
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_precision,mlp_classifier,ABU50,4,nan,0.5,large
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_recall,mlp_classifier,ABU50,4,0.3125,-0.375,medium
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_auc,mlp_classifier,ABU50,4,0.22484589898444546,-0.0625,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_f1,bayes_network,ABU50,2,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_precision,bayes_network,ABU50,2,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_recall,bayes_network,ABU50,2,0.5,0.0,negligible
exp39-ABU50-feature-set4-NO-SMOTE,False,diff_auc,bayes_network,ABU50,2,0.5,0.0,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_f1,SVC,ABU50,4,0.5,0.0,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_precision,SVC,ABU50,4,0.5,0.0,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_recall,SVC,ABU50,4,0.5,0.0,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_auc,SVC,ABU50,4,0.5,0.0,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_f1,knn_classifier,ABU50,4,0.7751541010155545,0.0625,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_precision,knn_classifier,ABU50,4,0.22484589898444546,-0.1875,small
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_recall,knn_classifier,ABU50,4,0.7751541010155545,0.0625,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_auc,knn_classifier,ABU50,4,0.22484589898444546,-0.1875,small
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_f1,logistic_regression,ABU50,6,0.33749335698524463,-0.027777777777777776,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_precision,logistic_regression,ABU50,6,0.0711066209681962,-0.1388888888888889,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_recall,logistic_regression,ABU50,6,0.6240851829770754,-0.027777777777777776,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_auc,logistic_regression,ABU50,6,0.1042064018420743,-0.1388888888888889,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_f1,randomForest_classifier,ABU50,10,0.04146554104248105,-0.31,small
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_precision,randomForest_classifier,ABU50,10,0.17931958523062175,-0.07,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_recall,randomForest_classifier,ABU50,10,0.07638718880969912,-0.25,small
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_auc,randomForest_classifier,ABU50,10,0.0630163646887005,-0.12,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_f1,mlp_classifier,ABU50,4,nan,0.125,negligible
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_precision,mlp_classifier,ABU50,4,nan,1.0,large
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_recall,mlp_classifier,ABU50,4,0.1875,-0.5,large
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_auc,mlp_classifier,ABU50,4,0.9012669633209907,0.25,small
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_f1,bayes_network,ABU50,2,0.8144533152386513,0.25,small
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_precision,bayes_network,ABU50,2,0.8144533152386513,0.25,small
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_recall,bayes_network,ABU50,2,0.18554668476134878,-0.25,small
exp40-ABU50-feature-set4-NO-SMOTE,False,diff_auc,bayes_network,ABU50,2,0.8144533152386513,0.25,small
exp41-BD50-feature-set1-NO-SMOTE,False,diff_f1,SVC,BD50,1,0.5,0.0,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_precision,SVC,BD50,1,0.5,0.0,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_recall,SVC,BD50,1,0.5,0.0,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_auc,SVC,BD50,1,0.5,0.0,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_f1,knn_classifier,BD50,6,0.7475074624530771,0.05555555555555555,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_precision,knn_classifier,BD50,6,0.7475074624530771,0.05555555555555555,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_recall,knn_classifier,BD50,6,0.7475074624530771,0.05555555555555555,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_auc,knn_classifier,BD50,6,0.7475074624530771,0.05555555555555555,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_f1,logistic_regression,BD50,5,0.5,0.0,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_precision,logistic_regression,BD50,5,0.5,0.0,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_recall,logistic_regression,BD50,5,0.5,0.0,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_auc,logistic_regression,BD50,5,0.5,0.0,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_f1,randomForest_classifier,BD50,10,0.7673955907739292,-0.03,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_precision,randomForest_classifier,BD50,10,0.45845448704877895,-0.05,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_recall,randomForest_classifier,BD50,10,0.6445840299499503,-0.03,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_auc,randomForest_classifier,BD50,10,0.7673955907739292,-0.02,negligible
exp41-BD50-feature-set1-NO-SMOTE,False,diff_f1,mlp_classifier,BD50,6,nan,-1.0,large
exp41-BD50-feature-set1-NO-SMOTE,False,diff_precision,mlp_classifier,BD50,6,nan,-1.0,large
exp41-BD50-feature-set1-NO-SMOTE,False,diff_recall,mlp_classifier,BD50,6,0.6625066430147554,0.16666666666666666,small
exp41-BD50-feature-set1-NO-SMOTE,False,diff_auc,mlp_classifier,BD50,6,0.735315946907601,0.25,small
exp41-BD50-feature-set1-NO-SMOTE,False,diff_f1,bayes_network,BD50,1,1.0,1.0,large
exp41-BD50-feature-set1-NO-SMOTE,False,diff_precision,bayes_network,BD50,1,1.0,1.0,large
exp41-BD50-feature-set1-NO-SMOTE,False,diff_recall,bayes_network,BD50,1,1.0,1.0,large
exp41-BD50-feature-set1-NO-SMOTE,False,diff_auc,bayes_network,BD50,1,1.0,1.0,large
exp42-BD50-feature-set1-NO-SMOTE,False,diff_f1,SVC,BD50,1,1.0,1.0,large
exp42-BD50-feature-set1-NO-SMOTE,False,diff_precision,SVC,BD50,1,1.0,1.0,large
exp42-BD50-feature-set1-NO-SMOTE,False,diff_recall,SVC,BD50,1,0.5,0.0,negligible
exp42-BD50-feature-set1-NO-SMOTE,False,diff_auc,SVC,BD50,1,1.0,1.0,large
exp42-BD50-feature-set1-NO-SMOTE,False,diff_f1,knn_classifier,BD50,6,0.7475074624530771,0.05555555555555555,negligible
exp42-BD50-feature-set1-NO-SMOTE,False,diff_precision,knn_classifier,BD50,6,0.7475074624530771,0.05555555555555555,negligible
exp42-BD50-feature-set1-NO-SMOTE,False,diff_recall,knn_classifier,BD50,6,0.5,0.0,negligible
exp42-BD50-feature-set1-NO-SMOTE,False,diff_auc,knn_classifier,BD50,6,0.7475074624530771,0.05555555555555555,negligible
exp42-BD50-feature-set1-NO-SMOTE,False,diff_f1,logistic_regression,BD50,5,0.15625,-0.36,medium
exp42-BD50-feature-set1-NO-SMOTE,False,diff_precision,logistic_regression,BD50,5,0.8929034871404358,0.4,medium
exp42-BD50-feature-set1-NO-SMOTE,False,diff_recall,logistic_regression,BD50,5,0.051235217429874684,-0.68,large
exp42-BD50-feature-set1-NO-SMOTE,False,diff_auc,logistic_regression,BD50,5,0.15625,-0.36,medium
exp42-BD50-feature-set1-NO-SMOTE,False,diff_f1,randomForest_classifier,BD50,9,0.21962706270619636,-0.20987654320987653,small
exp42-BD50-feature-set1-NO-SMOTE,False,diff_precision,randomForest_classifier,BD50,9,0.42916938726387455,-0.037037037037037035,negligible
exp42-BD50-feature-set1-NO-SMOTE,False,diff_recall,randomForest_classifier,BD50,9,0.38233949088048225,-0.14814814814814814,small
exp42-BD50-feature-set1-NO-SMOTE,False,diff_auc,randomForest_classifier,BD50,9,0.18607691510208607,-0.2222222222222222,small
exp42-BD50-feature-set1-NO-SMOTE,False,diff_f1,mlp_classifier,BD50,7,nan,-1.0,large
exp42-BD50-feature-set1-NO-SMOTE,False,diff_precision,mlp_classifier,BD50,7,nan,-1.0,large
exp42-BD50-feature-set1-NO-SMOTE,False,diff_recall,mlp_classifier,BD50,7,0.6636980912792417,0.20408163265306123,small
exp42-BD50-feature-set1-NO-SMOTE,False,diff_auc,mlp_classifier,BD50,7,0.533676680517062,0.061224489795918366,negligible
